average_rating,price,reviews_num,max_cpu_frequency,cpu_architecture,web_camera,weight,ethernet_adapter,pixel_response_time,microphone,warranty_duration,depth,screen_diagonal,battery_capacity,gaming_laptop,kensington_lock,cpu_cores_num,l2_cache,l3_cache,cpu_family,screen_refresh_rate,threads_num,max_possible_ram,screen_resolution_name,hdd_capacity,ssd_capacity,graphics_ram,intel_optane_drive_capacity,os,optical_disc_drive,ppi,usb_power_delivery,keyboard_backlight,usb_2_0_ports,usb_3_x_ports,usb_type_c_ports,estimated_battery_life,gpu_manufacturer,cpu_manufacturer,ram,M_2_connector,touch_screen,fingerprint_scanner,cpu_lithography,graphics_ram_type,ram_type,display_type,height,numeric_keypad,cpu_frequency,ram_frequency,width,release_year,memory_slots_num,adaptive_sync_technology,multiple_35jacks,cellular_communication,dedicated_graphics,dedicated_graphics_only,usb2ethernet_adapter,display_port,hdmi,thunderbolt_2,thunderbolt_3,thunderbolt_4,vga,micro_hdmi,mini_display_port,additional_accessories,2_in_1,emcc,metal,plastic,carbon,brand_name,bluetooth,bluetooth_4_0,bluetooth_4_1,bluetooth_4_2,bluetooth_5_0,bluetooth_5_1,miracast,nfc,mmc,ms,micro_media,sd,sdhc,sdxc,micro_sd,micro_sdhc,micro_sdxc,glossy_display,screen_width_pixels,screen_height_pixels,hdd_increased_speed,best_wi_fi_standard,li_ion_battery_type,ultrabook,touch_numeric_keypad,cpu_scores,dedicated_gpu_scores,integrated_gpu_scores,AdobeRGB,DCI-P3,NTSC,sRGB
5.0,99999.0,1.0,3.7,Ice Lake,True,1.54,False,,True,12.0,208.0,14.0,5468.468468468469,False,False,4,2.0,6.0,Core i5,60.0,8.0,16,FullHD,0.0,1024.0,0.0,0.0,Windows 10 Home,False,141.0,1.0,1.0,0.0,2.0,1.0,14.0,Intel,Intel,16,1.0,False,0.0,10.0,SMA,LPDDR4x,IPS,14.9,False,1.1,3200.0,321.0,2020.0,0.0,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,Lenovo,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,6,False,False,False,8380,0.0,1878.0,,,,100.0
,99999.0,,4.7,Willow Cove,True,0.97,False,,True,12.0,228.0,14.0,5045.045045045045,False,True,4,5.0,12.0,Core i7,60.0,8.0,16,FullHD,0.0,512.0,0.0,0.0,UNIX-подобная,False,157.0,,1.0,0.0,2.0,1.0,,Intel,Intel,16,1.0,True,1.0,10.0,SMA,LPDDR4x,IPS,14.95,False,2.8,,329.0,2020.0,0.0,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,Acer,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1920,1080,False,6,False,True,False,10461,0.0,2918.0,,,,100.0
4.3,99999.0,6.0,4.7,Comet Lake,True,1.29,False,,True,12.0,215.0,14.0,4600.0,False,False,6,1.5,12.0,Core i7,60.0,12.0,16,FullHD,0.0,512.0,4.0,0.0,Windows 10 Home,False,157.4,1.0,1.0,2.0,0.0,2.0,6.0,nVidia,Intel,16,1.0,False,1.0,14.0,GDDR5,LPDDR3,IPS,15.9,False,1.1,2133.0,319.0,2019.0,0.0,нет,False,False,True,False,False,True,False,0,1,0,False,0,False,False,False,False,True,False,False,MSI,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,6,False,True,False,10077,5770.0,1920.0,100.0,,,
4.6,99999.0,7.0,5.0,Comet Lake,True,2.3,True,,True,24.0,275.0,15.6,4050.0,True,True,6,1.5,12.0,Core i7,144.0,12.0,32,FullHD,0.0,512.0,6.0,0.0,DOS,False,141.0,0.0,1.0,0.0,3.0,1.0,4.0,Intel,Intel,16,1.0,False,0.0,14.0,GDDR6,DDR4,IPS,26.0,False,2.6,2933.0,360.0,2020.0,2.0,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,ASUS,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False,12627,12071.0,1163.0,50.0,,,67.0
4.4,99999.0,11.0,4.2,Zen 2,True,2.1,True,,True,24.0,252.0,15.6,4940.0,True,True,8,4.0,8.0,Ryzen 7,144.0,16.0,24,FullHD,0.0,512.0,6.0,0.0,Windows 10 Home,False,141.0,1.0,1.0,0.0,3.0,2.0,8.0,nVidia,AMD,16,1.0,False,0.0,7.0,GDDR6,DDR4,IPS,19.9,False,2.9,3200.0,360.0,2020.0,1.0,NVIDIA G-SYNC,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,True,False,ASUS,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False,19038,8562.0,3730.0,,,,
4.5,99999.0,20.0,4.4,Zen 2,True,2.3,True,,True,12.0,256.0,15.6,,True,True,8,4.0,8.0,Ryzen 9,144.0,16.0,32,FullHD,0.0,1024.0,6.0,0.0,DOS,False,141.0,0.0,1.0,1.0,2.0,1.0,,nVidia,AMD,16,1.0,False,0.0,7.0,GDDR6,DDR4,IPS,24.9,True,3.3,3200.0,359.0,2020.0,2.0,Adaptive-Sync,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,ASUS,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,5,False,False,False,19076,13983.0,1578.0,,,45.0,62.0
4.7,99999.0,16.0,4.2,Zen 2,True,2.3,True,,True,12.0,256.0,15.6,5845.0,True,True,8,4.0,8.0,Ryzen 7,144.0,16.0,32,FullHD,0.0,512.0,6.0,0.0,Windows 10 Home,False,141.0,0.0,1.0,1.0,2.0,1.0,8.0,nVidia,AMD,16,1.0,False,0.0,7.0,GDDR6,DDR4,IPS,24.9,True,2.9,3200.0,359.0,2020.0,2.0,Adaptive-Sync,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,ASUS,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,5,False,False,False,19138,13983.0,3730.0,,,45.0,62.0
2.0,99999.0,2.0,5.0,Comet Lake,True,2.0,True,,True,12.0,254.0,15.6,3815.0,True,True,6,1.5,12.0,Core i7,144.0,12.0,32,FullHD,0.0,512.0,6.0,0.0,UNIX-подобная,False,141.0,0.0,1.0,1.0,2.0,1.0,8.0,Intel,Intel,16,1.0,False,0.0,14.0,GDDR6,DDR4,IPS,19.9,True,2.6,2933.0,363.0,2020.0,2.0,NVIDIA G-SYNC,False,False,True,False,False,True,True,0,0,0,False,0,False,False,False,False,True,False,False,Acer,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False,12627,12071.0,1163.0,,,,
5.0,99999.0,10.0,4.2,Zen 2,True,2.46,True,,True,24.0,259.61,15.6,7207.207207207208,True,True,8,4.0,8.0,Ryzen 7,144.0,16.0,32,FullHD,0.0,1024.0,6.0,0.0,Windows 10 Home,False,141.0,0.0,1.0,0.0,4.0,1.0,6.0,nVidia,AMD,16,1.0,False,0.0,7.0,GDDR6,DDR4,IPS,26.1,True,2.9,3200.0,363.06,2020.0,2.0,,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,Lenovo,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,False,False,False,19138,12071.0,3730.0,,,,100.0
4.5,99999.0,4.0,4.4,Zen 2,True,2.6,True,,True,12.0,268.9,17.3,,True,True,8,4.0,8.0,Ryzen 9,120.0,16.0,32,FullHD,0.0,1024.0,6.0,0.0,DOS,False,127.0,0.0,1.0,1.0,2.0,1.0,,nVidia,AMD,16,1.0,False,0.0,7.0,GDDR6,DDR4,IPS,26.0,True,3.3,3200.0,399.2,2020.0,2.0,Adaptive-Sync,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,ASUS,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,5,False,False,False,19076,12071.0,1578.0,50.0,,45.0,67.0
4.9,99999.0,30.0,4.4,Zen 2,True,2.6,True,,True,12.0,268.9,17.3,,True,True,8,4.0,8.0,Ryzen 9,120.0,16.0,32,FullHD,0.0,1024.0,6.0,0.0,DOS,False,127.0,0.0,1.0,1.0,2.0,1.0,,nVidia,AMD,16,1.0,False,0.0,7.0,GDDR6,DDR4,IPS,26.0,True,3.3,3200.0,399.2,2020.0,2.0,Adaptive-Sync,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,ASUS,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,5,False,False,False,19076,12071.0,1578.0,50.0,,45.0,67.0
,99999.0,,3.6,Ice Lake,True,2.73,False,,True,12.0,259.0,17.3,4954.954954954955,False,False,4,2.0,6.0,Core i5,60.0,8.0,8,UHD,0.0,512.0,2.0,0.0,Windows 10 Home,False,254.7,1.0,,0.0,3.0,1.0,8.0,nVidia,Intel,8,1.0,False,1.0,10.0,GDDR5,DDR4,IPS,19.3,True,1.0,3200.0,399.0,2020.0,2.0,,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,HP,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,1.0,3840,2160,False,5,True,False,False,8003,2702.0,1920.0,,,,
5.0,101999.0,4.0,4.2,Comet Lake,True,1.6,False,,True,12.0,233.7,15.6,3834.0,False,False,4,1.0,6.0,Core i5,60.0,8.0,64,FullHD,0.0,512.0,4.0,0.0,Windows 10 Home,False,141.0,1.0,1.0,0.0,2.0,2.0,16.0,nVidia,Intel,8,1.0,False,1.0,14.0,GDDR5,DDR4,IPS,15.9,False,1.6,2666.0,356.8,2019.0,2.0,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,MSI,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,6,False,False,False,6544,5770.0,920.0,100.0,,,
,101999.0,,4.5,Comet Lake,True,2.75,True,,True,12.0,282.0,17.3,4729.72972972973,True,False,4,1.0,8.0,Core i5,60.0,8.0,32,FullHD,0.0,512.0,4.0,0.0,Windows 10 Home,False,127.0,1.0,1.0,0.0,3.0,1.0,6.0,nVidia,Intel,16,1.0,False,0.0,14.0,GDDR6,DDR4,IPS,25.0,True,2.5,2933.0,405.0,2020.0,2.0,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,HP,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,0.0,1920,1080,False,6,True,False,False,8846,7720.0,1163.0,,,,100.0
5.0,102999.0,1.0,3.9,Ice Lake,True,1.54,False,,True,12.0,208.0,14.0,,False,False,4,2.0,8.0,Core i7,60.0,8.0,16,FullHD,0.0,1024.0,0.0,0.0,Windows 10 Home,False,141.0,1.0,1.0,0.0,2.0,1.0,14.0,Intel,Intel,16,1.0,False,0.0,10.0,SMA,LPDDR4x,IPS,14.9,False,1.3,3200.0,320.6,2020.0,0.0,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,Lenovo,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,1.0,1920,1080,False,6,False,False,False,8977,0.0,1878.0,,,,100.0
5.0,102999.0,1.0,3.9,Ice Lake,True,1.54,False,,True,12.0,208.0,14.0,5468.468468468469,False,False,4,2.0,8.0,Core i7,60.0,8.0,16,FullHD,0.0,512.0,0.0,0.0,Windows 10 Home,False,141.0,1.0,1.0,0.0,2.0,1.0,14.0,Intel,Intel,16,1.0,False,0.0,10.0,SMA,LPDDR4x,IPS,14.9,False,1.3,3200.0,321.0,2020.0,0.0,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,Lenovo,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,6,False,False,False,8977,0.0,1878.0,,,,100.0
5.0,102999.0,1.0,3.9,Ice Lake,True,1.54,False,,True,12.0,208.0,14.0,5468.468468468469,False,False,4,2.0,8.0,Core i7,60.0,8.0,16,FullHD,0.0,512.0,0.0,0.0,Windows 10 Home,False,141.0,1.0,1.0,0.0,2.0,1.0,14.0,Intel,Intel,16,1.0,False,0.0,10.0,SMA,LPDDR4x,IPS,14.9,False,1.3,3200.0,321.0,2020.0,0.0,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,Lenovo,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,6,False,False,False,8977,0.0,1878.0,,,,100.0
,102999.0,,4.5,Coffee Lake,True,1.86,True,,True,12.0,254.0,15.6,4684.684684684685,True,True,6,1.5,12.0,Core i7,144.0,12.0,64,FullHD,0.0,512.0,6.0,0.0,Windows 10 Home,False,141.0,0.0,1.0,0.0,2.0,2.0,7.0,nVidia,Intel,16,1.0,False,0.0,14.0,GDDR6,DDR4,IPS,21.7,False,2.6,2666.0,359.0,2020.0,2.0,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,True,False,MSI,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,5,False,False,False,11346,13983.0,1163.0,,,,
4.3,103499.0,13.0,4.2,Zen 2,True,1.7,False,,True,24.0,222.0,14.0,4800.0,True,True,8,4.0,8.0,Ryzen 7,120.0,16.0,32,FullHD,0.0,512.0,6.0,0.0,Windows 10 Home,False,157.0,1.0,1.0,0.0,2.0,2.0,11.0,nVidia,AMD,16,1.0,False,1.0,7.0,GDDR6,DDR4,IPS,19.9,False,2.9,3200.0,324.0,2020.0,1.0,Adaptive-Sync,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,True,False,ASUS,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,False,False,False,19038,8562.0,3730.0,,,,100.0
4.8,103499.0,16.0,4.2,Zen 2,True,1.7,False,,True,24.0,222.0,14.0,4800.0,True,True,8,4.0,8.0,Ryzen 7,120.0,16.0,32,FullHD,0.0,512.0,6.0,0.0,Windows 10 Home,False,157.0,1.0,1.0,0.0,2.0,2.0,11.0,nVidia,AMD,16,1.0,False,1.0,7.0,GDDR6,DDR4,IPS,19.9,False,2.9,3200.0,324.0,2020.0,1.0,Adaptive-Sync,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,True,False,ASUS,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,False,False,False,19038,8562.0,3730.0,,,,100.0
,103499.0,,4.2,Zen 2,True,1.33,False,,True,12.0,208.18,14.0,5468.468468468469,False,False,8,4.0,8.0,Ryzen 7,60.0,16.0,16,FullHD,0.0,1024.0,0.0,0.0,Windows 10 Home,False,157.0,1.0,1.0,0.0,2.0,2.0,17.5,AMD,AMD,16,1.0,False,0.0,7.0,SMA,LPDDR4x,IPS,15.1,False,1.8,4266.0,320.6,2020.0,0.0,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,Lenovo,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,6,False,True,False,17260,0.0,1578.0,,,,100.0
3.7,104999.0,3.0,4.2,Comet Lake,True,1.0,False,,True,12.0,206.7,13.0,3756.756756756757,False,False,4,1.0,6.0,Core i5,60.0,8.0,16,UHD,0.0,512.0,0.0,0.0,Windows 10 Home,False,277.0,1.0,1.0,0.0,0.0,2.0,10.0,Intel,Intel,16,0.0,True,1.0,14.0,SMA,LPDDR3,IPS,13.6,False,1.6,2133.0,284.4,2020.0,0.0,нет,False,False,False,False,False,False,False,0,0,0,False,0,False,False,False,False,True,False,False,Huawei,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1.0,3000,2000,False,6,False,True,False,6544,0.0,920.0,,,,
5.0,104999.0,1.0,4.1,Zen 2,True,1.33,False,,True,36.0,214.7,14.0,4774.774774774774,False,True,8,4.0,8.0,Ryzen 7,60.0,16.0,32,FullHD,0.0,512.0,0.0,0.0,Windows 10 Professional,False,157.0,,1.0,0.0,2.0,2.0,,AMD,AMD,16,1.0,False,1.0,7.0,SMA,DDR4,IPS,17.9,False,1.7,3200.0,323.6,2020.0,2.0,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,HP,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False,15587,0.0,3730.0,,,72.0,
,104999.0,,4.8,Willow Cove,True,1.29,False,,True,12.0,215.0,14.0,4684.684684684685,False,False,4,5.0,12.0,Core i7,60.0,8.0,32,FullHD,0.0,512.0,0.0,0.0,Windows 10 Home,False,157.0,1.0,1.0,1.0,0.0,2.0,12.0,Intel,Intel,16,1.0,False,1.0,10.0,SMA,LPDDR4,IPS,15.9,False,3.0,,319.0,2020.0,,нет,False,False,False,False,False,False,False,0,0,2,False,0,False,False,False,False,True,True,False,MSI,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,6,False,True,False,11417,0.0,2918.0,,,,100.0
4.4,104999.0,29.0,4.2,Zen 2,True,2.1,True,,True,24.0,252.0,15.6,4940.0,True,True,8,4.0,8.0,Ryzen 7,144.0,16.0,32,FullHD,0.0,512.0,6.0,0.0,Windows 10 Home,False,141.0,1.0,1.0,0.0,3.0,1.0,8.0,nVidia,AMD,16,1.0,False,0.0,7.0,GDDR6,DDR4,IPS,19.9,False,2.9,3200.0,360.0,2020.0,1.0,NVIDIA G-SYNC,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,True,False,ASUS,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False,19038,9752.0,3730.0,,,,
2.0,104999.0,1.0,4.5,Coffee Lake,True,1.86,True,,True,24.0,254.0,15.6,4400.0,False,True,6,1.5,12.0,Core i7,144.0,12.0,64,FullHD,0.0,512.0,6.0,0.0,Windows 10 Home,False,141.0,0.0,1.0,0.0,2.0,2.0,7.0,nVidia,Intel,16,1.0,False,0.0,14.0,GDDR6,DDR4,IPS,21.7,False,2.6,2666.0,359.0,2019.0,2.0,NVIDIA G-SYNC,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,MSI,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,5,False,False,False,11346,12071.0,1163.0,,,,100.0
5.0,106999.0,1.0,3.9,Ice Lake,True,1.54,False,,True,12.0,208.0,14.0,5468.468468468469,False,False,4,2.0,8.0,Core i7,60.0,8.0,16,FullHD,0.0,1024.0,0.0,0.0,Windows 10 Home,False,141.0,1.0,1.0,0.0,2.0,1.0,14.0,Intel,Intel,16,1.0,False,0.0,10.0,SMA,LPDDR4x,IPS,14.9,False,1.3,3200.0,321.0,2020.0,0.0,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,Lenovo,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,6,False,False,False,8977,0.0,1878.0,,,,100.0
,107999.0,,4.0,Zen 2,True,1.46,True,,True,12.0,227.0,14.0,4504.5045045045035,False,True,6,3.0,8.0,Ryzen 5,60.0,12.0,32,FullHD,0.0,512.0,0.0,0.0,Windows 10 Professional,False,157.4,1.0,1.0,0.0,2.0,2.0,11.0,AMD,AMD,8,1.0,False,1.0,7.0,SMA,DDR4,IPS,17.9,False,2.1,3200.0,329.0,2020.0,1.0,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,True,False,Lenovo,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0,1920,1080,False,6,True,False,False,12832,0.0,1255.0,,,,
5.0,107999.0,1.0,4.5,Comet Lake,True,2.14,False,,True,12.0,236.8,15.6,7477.477477477478,False,False,4,1.0,8.0,Core i5,60.0,8.0,32,FullHD,0.0,1024.0,4.0,0.0,Windows 10 Home,False,141.0,1.0,1.0,0.0,2.0,2.0,10.0,nVidia,Intel,16,1.0,False,0.0,14.0,GDDR6,DDR4,IPS,18.4,False,2.5,2933.0,357.9,2020.0,2.0,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,HP,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,0.0,1920,1080,False,6,False,False,False,8846,7543.0,1163.0,,,,100.0
,107999.0,,3.6,Ice Lake,True,2.73,False,,True,12.0,259.0,17.3,5015.315315315315,False,False,4,1.0,6.0,Core i5,60.0,8.0,8,UHD,1000.0,256.0,2.0,0.0,Windows 10 Home,False,254.7,1.0,1.0,0.0,3.0,1.0,,nVidia,Intel,8,1.0,False,1.0,10.0,GDDR5,DDR4,IPS,19.3,True,1.0,3200.0,399.0,2020.0,2.0,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,HP,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,1.0,3840,2160,True,5,False,False,False,8003,2702.0,,100.0,,,
5.0,108599.0,5.0,5.0,Comet Lake,True,2.0,True,,True,12.0,254.0,15.6,3815.0,True,True,6,1.5,12.0,Core i7,,12.0,32,FullHD,0.0,1024.0,6.0,0.0,Windows 10 Home,False,141.0,0.0,1.0,1.0,2.0,1.0,8.0,Intel,Intel,16,1.0,False,0.0,14.0,GDDR6,DDR4,IPS,19.9,True,2.6,2933.0,363.0,2020.0,2.0,,False,False,True,False,False,True,True,0,0,0,False,0,False,False,False,False,True,False,False,Acer,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False,12627,12071.0,1163.0,,,,
4.5,109299.0,31.0,5.0,Comet Lake,True,2.3,True,,True,12.0,248.0,15.6,4594.594594594595,True,True,6,1.5,12.0,Core i7,144.0,12.0,64,FullHD,0.0,512.0,8.0,0.0,DOS,False,141.0,0.0,1.0,0.0,3.0,1.0,,nVidia,Intel,16,1.0,False,0.0,14.0,GDDR6,DDR4,IPS,27.5,True,2.6,2666.0,357.0,2020.0,2.0,нет,True,False,True,False,False,False,True,0,0,0,False,0,True,False,False,False,True,True,False,MSI,True,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,0.0,1920,1080,False,6,True,False,False,12627,16123.0,1163.0,,,,
5.0,109499.0,1.0,4.7,Willow Cove,True,0.97,False,,True,12.0,228.0,14.0,5045.045045045045,False,True,4,5.0,12.0,Core i7,60.0,8.0,16,FullHD,0.0,512.0,0.0,0.0,Windows 10 Home,False,157.0,,1.0,0.0,2.0,1.0,,Intel,Intel,16,1.0,True,1.0,10.0,SMA,LPDDR4x,IPS,14.95,False,2.8,,329.0,2020.0,0.0,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,False,False,Acer,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1920,1080,False,6,False,True,False,10461,0.0,2918.0,,,,100.0
,109999.0,,4.2,Comet Lake,True,1.27,False,,True,12.0,225.8,14.0,5135.135135135135,False,True,4,1.0,6.0,Core i5,60.0,8.0,32,FullHD,0.0,256.0,0.0,0.0,Windows 10 Professional,False,157.4,1.0,1.0,0.0,2.0,2.0,15.0,Intel,Intel,8,1.0,False,1.0,14.0,SMA,DDR4,IPS,16.1,False,1.6,2666.0,328.8,2020.0,0.0,нет,False,False,False,False,False,False,True,0,0,0,False,0,False,False,False,False,True,True,False,Lenovo,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0,1920,1080,False,6,True,False,False,6544,0.0,1920.0,,,,
4.9,109999.0,7.0,5.0,Comet Lake,True,2.39,True,,True,12.0,263.0,15.6,5675.0,True,True,6,1.5,12.0,Core i7,144.0,12.0,32,FullHD,1000.0,512.0,8.0,0.0,DOS,False,141.0,0.0,1.0,0.0,3.0,1.0,3.0,nVidia,Intel,16,1.0,False,0.0,14.0,GDDR6,DDR4,IPS,20.0,True,2.6,2933.0,360.0,2020.0,2.0,NVIDIA G-SYNC,True,False,True,False,False,False,True,0,0,0,False,0,True,False,False,False,True,False,False,HP,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,0.0,1920,1080,True,6,False,False,False,12627,12318.0,1163.0,,,72.0,
,109999.0,,5.0,Comet Lake,True,2.44,True,,True,12.0,262.5,16.1,4729.72972972973,True,False,6,1.5,12.0,Core i7,60.0,12.0,32,FullHD,1000.0,256.0,6.0,0.0,DOS,False,137.0,0.0,1.0,0.0,2.0,1.0,5.0,nVidia,Intel,16,1.0,False,0.0,14.0,GDDR6,DDR4,IPS,23.5,True,2.6,2933.0,370.0,2020.0,2.0,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,HP,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,0.0,1920,1080,True,5,True,False,False,12627,9752.0,1163.0,,,45.0,
5.0,109999.0,4.0,4.4,Zen 2,True,2.6,True,,True,12.0,268.9,17.3,,True,True,8,4.0,8.0,Ryzen 9,120.0,16.0,32,FullHD,0.0,1024.0,6.0,0.0,Windows 10 Home,False,127.0,0.0,1.0,1.0,2.0,1.0,,nVidia,AMD,16,1.0,False,0.0,7.0,GDDR6,DDR4,IPS,26.0,True,3.3,3200.0,399.2,2020.0,2.0,Adaptive-Sync,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,ASUS,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,5,False,False,False,19076,12071.0,1578.0,50.0,,45.0,67.0
5.0,109999.0,10.0,4.4,Zen 2,True,2.6,True,,True,12.0,268.9,17.3,,True,True,8,4.0,8.0,Ryzen 9,120.0,16.0,32,FullHD,0.0,1024.0,6.0,0.0,Windows 10 Home,False,127.0,0.0,1.0,1.0,2.0,1.0,,nVidia,AMD,16,1.0,False,0.0,7.0,GDDR6,DDR4,IPS,26.0,True,3.3,3200.0,399.2,2020.0,2.0,Adaptive-Sync,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,ASUS,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,5,False,False,False,19076,12071.0,1578.0,50.0,,45.0,67.0
4.8,109999.0,5.0,5.0,Comet Lake,True,2.98,True,,True,24.0,290.0,17.3,,True,True,6,1.5,12.0,Core i7,60.0,12.0,16,FullHD,0.0,512.0,4.0,0.0,Windows 10 Home,False,127.0,0.0,1.0,0.0,4.0,1.0,10.0,nVidia,Intel,8,1.0,False,0.0,14.0,GDDR6,DDR4,IPS,26.2,True,2.6,2933.0,398.6,2020.0,2.0,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,Lenovo,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,0.0,1920,1080,False,6,False,False,False,12627,7543.0,1163.0,,,72.0,
4.8,110699.0,23.0,5.0,Comet Lake,True,2.3,True,,True,24.0,275.0,15.6,4050.0,True,True,6,1.5,12.0,Core i7,144.0,12.0,32,FullHD,0.0,512.0,8.0,0.0,DOS,False,141.0,0.0,1.0,0.0,3.0,1.0,4.0,Intel,Intel,16,1.0,False,0.0,14.0,GDDR6,DDR4,IPS,26.0,False,2.6,2933.0,360.0,2020.0,2.0,нет,False,False,True,False,False,False,True,0,0,0,False,0,False,False,False,False,False,True,False,ASUS,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1920,1080,False,6,True,False,False,12627,16123.0,1163.0,50.0,,,67.0
